id_film_actor,actor_id,film_id,last_update
3936,144,127,2/15/2006 10:05
3937,144,130,2/15/2006 10:05
3938,144,135,2/15/2006 10:05
3939,144,164,2/15/2006 10:05
3940,144,184,2/15/2006 10:05
3941,144,216,2/15/2006 10:05
3942,144,228,2/15/2006 10:05
3943,144,260,2/15/2006 10:05
3944,144,272,2/15/2006 10:05
3945,144,291,2/15/2006 10:05
3946,144,293,2/15/2006 10:05
3947,144,312,2/15/2006 10:05
3948,144,393,2/15/2006 10:05
3949,144,396,2/15/2006 10:05
3950,144,473,2/15/2006 10:05
3951,144,504,2/15/2006 10:05
3952,144,540,2/15/2006 10:05
3953,144,599,2/15/2006 10:05
3954,144,668,2/15/2006 10:05
3955,144,702,2/15/2006 10:05
3956,144,753,2/15/2006 10:05
3957,144,762,2/15/2006 10:05
3958,144,776,2/15/2006 10:05
3959,144,785,2/15/2006 10:05
3960,144,845,2/15/2006 10:05
3961,144,894,2/15/2006 10:05
3962,144,953,2/15/2006 10:05
3963,145,39,2/15/2006 10:05
3964,145,109,2/15/2006 10:05
3965,145,120,2/15/2006 10:05
3966,145,154,2/15/2006 10:05
3967,145,155,2/15/2006 10:05
3968,145,243,2/15/2006 10:05
3969,145,293,2/15/2006 10:05
3970,145,402,2/15/2006 10:05
3971,145,409,2/15/2006 10:05
3972,145,457,2/15/2006 10:05
3973,145,475,2/15/2006 10:05
3974,145,487,2/15/2006 10:05
3975,145,494,2/15/2006 10:05
3976,145,527,2/15/2006 10:05
3977,145,592,2/15/2006 10:05
3978,145,625,2/15/2006 10:05
3979,145,629,2/15/2006 10:05
3980,145,641,2/15/2006 10:05
3981,145,661,2/15/2006 10:05
3982,145,664,2/15/2006 10:05
3983,145,692,2/15/2006 10:05
3984,145,713,2/15/2006 10:05
3985,145,726,2/15/2006 10:05
3986,145,748,2/15/2006 10:05
3987,145,822,2/15/2006 10:05
3988,145,893,2/15/2006 10:05
3989,145,923,2/15/2006 10:05
3990,145,953,2/15/2006 10:05
3991,146,12,2/15/2006 10:05
3992,146,16,2/15/2006 10:05
3993,146,33,2/15/2006 10:05
3994,146,117,2/15/2006 10:05
3995,146,177,2/15/2006 10:05
3996,146,191,2/15/2006 10:05
3997,146,197,2/15/2006 10:05
3998,146,207,2/15/2006 10:05
3999,146,218,2/15/2006 10:05
4000,146,278,2/15/2006 10:05
4001,146,296,2/15/2006 10:05
4002,146,314,2/15/2006 10:05
4003,146,320,2/15/2006 10:05
4004,146,372,2/15/2006 10:05
4005,146,384,2/15/2006 10:05
4006,146,402,2/15/2006 10:05
4007,146,410,2/15/2006 10:05
4008,146,427,2/15/2006 10:05
4009,146,429,2/15/2006 10:05
4010,146,512,2/15/2006 10:05
4011,146,514,2/15/2006 10:05
4012,146,571,2/15/2006 10:05
4013,146,591,2/15/2006 10:05
4014,146,720,2/15/2006 10:05
4015,146,731,2/15/2006 10:05
4016,146,734,2/15/2006 10:05
4017,146,871,2/15/2006 10:05
4018,146,909,2/15/2006 10:05
4019,146,922,2/15/2006 10:05
4020,146,945,2/15/2006 10:05
4021,146,955,2/15/2006 10:05
4022,146,966,2/15/2006 10:05
4023,146,969,2/15/2006 10:05
4024,147,4,2/15/2006 10:05
4025,147,85,2/15/2006 10:05
4026,147,131,2/15/2006 10:05
4027,147,139,2/15/2006 10:05
4028,147,145,2/15/2006 10:05
4029,147,178,2/15/2006 10:05
4030,147,251,2/15/2006 10:05
4031,147,254,2/15/2006 10:05
4032,147,295,2/15/2006 10:05
4033,147,298,2/15/2006 10:05
4034,147,305,2/15/2006 10:05
4035,147,310,2/15/2006 10:05
4036,147,318,2/15/2006 10:05
4037,147,333,2/15/2006 10:05
4038,147,341,2/15/2006 10:05
4039,147,351,2/15/2006 10:05
4040,147,394,2/15/2006 10:05
4041,147,402,2/15/2006 10:05
4042,147,405,2/15/2006 10:05
4043,147,410,2/15/2006 10:05
4044,147,431,2/15/2006 10:05
4045,147,443,2/15/2006 10:05
4046,147,508,2/15/2006 10:05
4047,147,554,2/15/2006 10:05
4048,147,563,2/15/2006 10:05
4049,147,649,2/15/2006 10:05
4050,147,688,2/15/2006 10:05
4051,147,708,2/15/2006 10:05
4052,147,864,2/15/2006 10:05
4053,147,957,2/15/2006 10:05
4054,147,987,2/15/2006 10:05
4055,148,27,2/15/2006 10:05
4056,148,57,2/15/2006 10:05
4057,148,133,2/15/2006 10:05
4058,148,149,2/15/2006 10:05
4059,148,226,2/15/2006 10:05
4060,148,342,2/15/2006 10:05
4061,148,368,2/15/2006 10:05
4062,148,422,2/15/2006 10:05
4063,148,468,2/15/2006 10:05
4064,148,633,2/15/2006 10:05
4065,148,718,2/15/2006 10:05
4066,148,768,2/15/2006 10:05
4067,148,772,2/15/2006 10:05
4068,148,792,2/15/2006 10:05
4069,149,53,2/15/2006 10:05
4070,149,72,2/15/2006 10:05
4071,149,95,2/15/2006 10:05
4072,149,118,2/15/2006 10:05
4073,149,139,2/15/2006 10:05
4074,149,146,2/15/2006 10:05
4075,149,153,2/15/2006 10:05
4076,149,159,2/15/2006 10:05
4077,149,169,2/15/2006 10:05
4078,149,178,2/15/2006 10:05
4079,149,188,2/15/2006 10:05
4080,149,193,2/15/2006 10:05
4081,149,339,2/15/2006 10:05
4082,149,354,2/15/2006 10:05
4083,149,362,2/15/2006 10:05
4084,149,365,2/15/2006 10:05
4085,149,458,2/15/2006 10:05
4086,149,631,2/15/2006 10:05
4087,149,670,2/15/2006 10:05
4088,149,685,2/15/2006 10:05
4089,149,761,2/15/2006 10:05
4090,149,782,2/15/2006 10:05
4091,149,810,2/15/2006 10:05
4092,149,811,2/15/2006 10:05
4093,149,899,2/15/2006 10:05
4094,149,905,2/15/2006 10:05
4095,149,913,2/15/2006 10:05
4096,149,921,2/15/2006 10:05
4097,149,947,2/15/2006 10:05
4098,149,949,2/15/2006 10:05
4099,149,992,2/15/2006 10:05
4100,150,23,2/15/2006 10:05
4101,150,63,2/15/2006 10:05
4102,150,75,2/15/2006 10:05
4103,150,94,2/15/2006 10:05
4104,150,105,2/15/2006 10:05
4105,150,168,2/15/2006 10:05
4106,150,190,2/15/2006 10:05
4107,150,206,2/15/2006 10:05
4108,150,233,2/15/2006 10:05
4109,150,270,2/15/2006 10:05
4110,150,285,2/15/2006 10:05
4111,150,306,2/15/2006 10:05
4112,150,386,2/15/2006 10:05
4113,150,433,2/15/2006 10:05
4114,150,446,2/15/2006 10:05
4115,150,447,2/15/2006 10:05
4116,150,468,2/15/2006 10:05
4117,150,508,2/15/2006 10:05
4118,150,542,2/15/2006 10:05
4119,150,551,2/15/2006 10:05
4120,150,629,2/15/2006 10:05
4121,150,647,2/15/2006 10:05
4122,150,672,2/15/2006 10:05
4123,150,697,2/15/2006 10:05
4124,150,728,2/15/2006 10:05
4125,150,777,2/15/2006 10:05
4126,150,854,2/15/2006 10:05
4127,150,873,2/15/2006 10:05
4128,150,880,2/15/2006 10:05
4129,150,887,2/15/2006 10:05
4130,150,889,2/15/2006 10:05
4131,150,892,2/15/2006 10:05
4132,150,953,2/15/2006 10:05
4133,150,962,2/15/2006 10:05
4134,151,131,2/15/2006 10:05
4135,151,144,2/15/2006 10:05
4136,151,167,2/15/2006 10:05
4137,151,170,2/15/2006 10:05
4138,151,217,2/15/2006 10:05
4139,151,232,2/15/2006 10:05
4140,151,342,2/15/2006 10:05
4141,151,367,2/15/2006 10:05
4142,151,370,2/15/2006 10:05
4143,151,382,2/15/2006 10:05
4144,151,451,2/15/2006 10:05
4145,151,463,2/15/2006 10:05
4146,151,482,2/15/2006 10:05
4147,151,501,2/15/2006 10:05
4148,151,527,2/15/2006 10:05
4149,151,539,2/15/2006 10:05
4150,151,570,2/15/2006 10:05
4151,151,574,2/15/2006 10:05
4152,151,634,2/15/2006 10:05
4153,151,658,2/15/2006 10:05
4154,151,665,2/15/2006 10:05
4155,151,703,2/15/2006 10:05
4156,151,880,2/15/2006 10:05
4157,151,892,2/15/2006 10:05
4158,151,895,2/15/2006 10:05
4159,151,989,2/15/2006 10:05
4160,152,59,2/15/2006 10:05
4161,152,153,2/15/2006 10:05
4162,152,217,2/15/2006 10:05
4163,152,248,2/15/2006 10:05
4164,152,318,2/15/2006 10:05
4165,152,332,2/15/2006 10:05
4166,152,475,2/15/2006 10:05
4167,152,476,2/15/2006 10:05
4168,152,578,2/15/2006 10:05
4169,152,607,2/15/2006 10:05
4170,152,611,2/15/2006 10:05
4171,152,615,2/15/2006 10:05
4172,152,674,2/15/2006 10:05
4173,152,680,2/15/2006 10:05
4174,152,729,2/15/2006 10:05
4175,152,768,2/15/2006 10:05
4176,152,821,2/15/2006 10:05
4177,152,846,2/15/2006 10:05
4178,152,891,2/15/2006 10:05
4179,152,898,2/15/2006 10:05
4180,152,927,2/15/2006 10:05
4181,152,964,2/15/2006 10:05
4182,152,968,2/15/2006 10:05
4183,153,47,2/15/2006 10:05
4184,153,64,2/15/2006 10:05
4185,153,136,2/15/2006 10:05
4186,153,180,2/15/2006 10:05
4187,153,203,2/15/2006 10:05
4188,153,231,2/15/2006 10:05
4189,153,444,2/15/2006 10:05
4190,153,476,2/15/2006 10:05
4191,153,480,2/15/2006 10:05
4192,153,486,2/15/2006 10:05
4193,153,536,2/15/2006 10:05
4194,153,627,2/15/2006 10:05
4195,153,732,2/15/2006 10:05
4196,153,756,2/15/2006 10:05
4197,153,766,2/15/2006 10:05
4198,153,817,2/15/2006 10:05
4199,153,847,2/15/2006 10:05
4200,153,919,2/15/2006 10:05
4201,153,938,2/15/2006 10:05
4202,153,988,2/15/2006 10:05
4203,154,27,2/15/2006 10:05
4204,154,111,2/15/2006 10:05
4205,154,141,2/15/2006 10:05
4206,154,158,2/15/2006 10:05
4207,154,169,2/15/2006 10:05
4208,154,170,2/15/2006 10:05
4209,154,193,2/15/2006 10:05
4210,154,208,2/15/2006 10:05
4211,154,274,2/15/2006 10:05
4212,154,276,2/15/2006 10:05
4213,154,282,2/15/2006 10:05
4214,154,299,2/15/2006 10:05
4215,154,314,2/15/2006 10:05
4216,154,396,2/15/2006 10:05
4217,154,399,2/15/2006 10:05
4218,154,421,2/15/2006 10:05
4219,154,440,2/15/2006 10:05
4220,154,467,2/15/2006 10:05
4221,154,474,2/15/2006 10:05
4222,154,489,2/15/2006 10:05
4223,154,588,2/15/2006 10:05
4224,154,602,2/15/2006 10:05
4225,154,680,2/15/2006 10:05
4226,154,698,2/15/2006 10:05
4227,154,802,2/15/2006 10:05
4228,154,842,2/15/2006 10:05
4229,154,954,2/15/2006 10:05
4230,154,988,2/15/2006 10:05
4231,155,20,2/15/2006 10:05
4232,155,67,2/15/2006 10:05
4233,155,128,2/15/2006 10:05
4234,155,153,2/15/2006 10:05
4235,155,220,2/15/2006 10:05
4236,155,249,2/15/2006 10:05
4237,155,303,2/15/2006 10:05
4238,155,312,2/15/2006 10:05
4239,155,359,2/15/2006 10:05
4240,155,361,2/15/2006 10:05
4241,155,383,2/15/2006 10:05
4242,155,387,2/15/2006 10:05
4243,155,407,2/15/2006 10:05
4244,155,427,2/15/2006 10:05
4245,155,459,2/15/2006 10:05
4246,155,513,2/15/2006 10:05
4247,155,584,2/15/2006 10:05
4248,155,590,2/15/2006 10:05
4249,155,630,2/15/2006 10:05
4250,155,688,2/15/2006 10:05
4251,155,757,2/15/2006 10:05
4252,155,768,2/15/2006 10:05
4253,155,785,2/15/2006 10:05
4254,155,849,2/15/2006 10:05
4255,155,885,2/15/2006 10:05
4256,155,890,2/15/2006 10:05
4257,155,941,2/15/2006 10:05
4258,155,966,2/15/2006 10:05
4259,155,987,2/15/2006 10:05
4260,155,997,2/15/2006 10:05
4261,155,1000,2/15/2006 10:05
4262,156,53,2/15/2006 10:05
4263,156,155,2/15/2006 10:05
4264,156,198,2/15/2006 10:05
4265,156,244,2/15/2006 10:05
4266,156,262,2/15/2006 10:05
4267,156,263,2/15/2006 10:05
4268,156,285,2/15/2006 10:05
4269,156,297,2/15/2006 10:05
4270,156,301,2/15/2006 10:05
4271,156,349,2/15/2006 10:05
4272,156,379,2/15/2006 10:05
4273,156,448,2/15/2006 10:05
4274,156,462,2/15/2006 10:05
4275,156,467,2/15/2006 10:05
4276,156,504,2/15/2006 10:05
4277,156,518,2/15/2006 10:05
4278,156,593,2/15/2006 10:05
4279,156,646,2/15/2006 10:05
4280,156,705,2/15/2006 10:05
4281,156,754,2/15/2006 10:05
4282,156,775,2/15/2006 10:05
4283,156,844,2/15/2006 10:05
4284,157,10,2/15/2006 10:05
4285,157,24,2/15/2006 10:05
4286,157,34,2/15/2006 10:05
4287,157,122,2/15/2006 10:05
4288,157,159,2/15/2006 10:05
4289,157,183,2/15/2006 10:05
4290,157,210,2/15/2006 10:05
4291,157,217,2/15/2006 10:05
4292,157,291,2/15/2006 10:05
4293,157,303,2/15/2006 10:05
4294,157,321,2/15/2006 10:05
4295,157,326,2/15/2006 10:05
4296,157,353,2/15/2006 10:05
4297,157,400,2/15/2006 10:05
4298,157,406,2/15/2006 10:05
4299,157,431,2/15/2006 10:05
4300,157,496,2/15/2006 10:05
4301,157,535,2/15/2006 10:05
4302,157,573,2/15/2006 10:05
4303,157,574,2/15/2006 10:05
4304,157,604,2/15/2006 10:05
4305,157,616,2/15/2006 10:05
4306,157,642,2/15/2006 10:05
4307,157,661,2/15/2006 10:05
4308,157,696,2/15/2006 10:05
4309,157,713,2/15/2006 10:05
4310,157,802,2/15/2006 10:05
4311,157,835,2/15/2006 10:05
4312,157,874,2/15/2006 10:05
4313,157,913,2/15/2006 10:05
4314,157,967,2/15/2006 10:05
4315,157,973,2/15/2006 10:05
4316,158,32,2/15/2006 10:05
4317,158,47,2/15/2006 10:05
4318,158,64,2/15/2006 10:05
4319,158,66,2/15/2006 10:05
4320,158,102,2/15/2006 10:05
4321,158,121,2/15/2006 10:05
4322,158,177,2/15/2006 10:05
4323,158,178,2/15/2006 10:05
4324,158,188,2/15/2006 10:05
4325,158,215,2/15/2006 10:05
4326,158,241,2/15/2006 10:05
4327,158,293,2/15/2006 10:05
4328,158,437,2/15/2006 10:05
4329,158,473,2/15/2006 10:05
4330,158,483,2/15/2006 10:05
4331,158,532,2/15/2006 10:05
4332,158,555,2/15/2006 10:05
4333,158,581,2/15/2006 10:05
4334,158,601,2/15/2006 10:05
4335,158,616,2/15/2006 10:05
4336,158,626,2/15/2006 10:05
4337,158,637,2/15/2006 10:05
4338,158,799,2/15/2006 10:05
4339,158,812,2/15/2006 10:05
4340,158,824,2/15/2006 10:05
4341,158,830,2/15/2006 10:05
4342,158,840,2/15/2006 10:05
4343,158,869,2/15/2006 10:05
4344,158,879,2/15/2006 10:05
4345,158,880,2/15/2006 10:05
4346,158,894,2/15/2006 10:05
4347,158,896,2/15/2006 10:05
4348,158,967,2/15/2006 10:05
4349,158,968,2/15/2006 10:05
4350,158,990,2/15/2006 10:05
4351,159,20,2/15/2006 10:05
4352,159,82,2/15/2006 10:05
4353,159,127,2/15/2006 10:05
4354,159,187,2/15/2006 10:05
4355,159,206,2/15/2006 10:05
4356,159,208,2/15/2006 10:05
4357,159,223,2/15/2006 10:05
4358,159,248,2/15/2006 10:05
4359,159,342,2/15/2006 10:05
4360,159,343,2/15/2006 10:05
4361,159,344,2/15/2006 10:05
4362,159,364,2/15/2006 10:05
4363,159,418,2/15/2006 10:05
4364,159,549,2/15/2006 10:05
4365,159,561,2/15/2006 10:05
4366,159,600,2/15/2006 10:05
4367,159,674,2/15/2006 10:05
4368,159,680,2/15/2006 10:05
4369,159,784,2/15/2006 10:05
4370,159,789,2/15/2006 10:05
4371,159,800,2/15/2006 10:05
4372,159,802,2/15/2006 10:05
4373,159,818,2/15/2006 10:05
4374,159,876,2/15/2006 10:05
4375,159,907,2/15/2006 10:05
4376,159,978,2/15/2006 10:05
4377,160,2,2/15/2006 10:05
4378,160,17,2/15/2006 10:05
4379,160,43,2/15/2006 10:05
4380,160,242,2/15/2006 10:05
4381,160,267,2/15/2006 10:05
4382,160,275,2/15/2006 10:05
4383,160,368,2/15/2006 10:05
4384,160,455,2/15/2006 10:05
4385,160,469,2/15/2006 10:05
4386,160,484,2/15/2006 10:05
4387,160,579,2/15/2006 10:05
4388,160,660,2/15/2006 10:05
4389,160,755,2/15/2006 10:05
4390,160,767,2/15/2006 10:05
4391,160,769,2/15/2006 10:05
4392,160,794,2/15/2006 10:05
4393,160,826,2/15/2006 10:05
4394,160,883,2/15/2006 10:05
4395,160,950,2/15/2006 10:05
4396,160,954,2/15/2006 10:05
4397,161,43,2/15/2006 10:05
4398,161,58,2/15/2006 10:05
4399,161,89,2/15/2006 10:05
4400,161,90,2/15/2006 10:05
4401,161,120,2/15/2006 10:05
4402,161,188,2/15/2006 10:05
4403,161,247,2/15/2006 10:05
4404,161,269,2/15/2006 10:05
4405,161,281,2/15/2006 10:05
4406,161,340,2/15/2006 10:05
4407,161,353,2/15/2006 10:05
4408,161,401,2/15/2006 10:05
4409,161,414,2/15/2006 10:05
4410,161,425,2/15/2006 10:05
4411,161,469,2/15/2006 10:05
4412,161,526,2/15/2006 10:05
4413,161,588,2/15/2006 10:05
4414,161,644,2/15/2006 10:05
4415,161,653,2/15/2006 10:05
4416,161,655,2/15/2006 10:05
4417,161,669,2/15/2006 10:05
4418,161,684,2/15/2006 10:05
4419,161,714,2/15/2006 10:05
4420,161,749,2/15/2006 10:05
4421,161,807,2/15/2006 10:05
4422,161,825,2/15/2006 10:05
4423,161,850,2/15/2006 10:05
4424,161,880,2/15/2006 10:05
4425,161,920,2/15/2006 10:05
4426,161,921,2/15/2006 10:05
4427,161,924,2/15/2006 10:05
4428,161,927,2/15/2006 10:05
4429,162,1,2/15/2006 10:05
4430,162,4,2/15/2006 10:05
4431,162,7,2/15/2006 10:05
4432,162,18,2/15/2006 10:05
4433,162,28,2/15/2006 10:05
4434,162,32,2/15/2006 10:05
4435,162,33,2/15/2006 10:05
4436,162,41,2/15/2006 10:05
4437,162,85,2/15/2006 10:05
4438,162,121,2/15/2006 10:05
4439,162,164,2/15/2006 10:05
4440,162,274,2/15/2006 10:05
4441,162,279,2/15/2006 10:05
4442,162,409,2/15/2006 10:05
4443,162,410,2/15/2006 10:05
4444,162,415,2/15/2006 10:05
4445,162,500,2/15/2006 10:05
4446,162,574,2/15/2006 10:05
4447,162,612,2/15/2006 10:05
4448,162,636,2/15/2006 10:05
4449,162,659,2/15/2006 10:05
4450,162,786,2/15/2006 10:05
4451,162,844,2/15/2006 10:05
4452,162,909,2/15/2006 10:05
4453,162,968,2/15/2006 10:05
4454,163,30,2/15/2006 10:05
4455,163,45,2/15/2006 10:05
4456,163,166,2/15/2006 10:05
4457,163,180,2/15/2006 10:05
4458,163,239,2/15/2006 10:05
4459,163,283,2/15/2006 10:05
4460,163,303,2/15/2006 10:05
4461,163,304,2/15/2006 10:05
4462,163,307,2/15/2006 10:05
4463,163,394,2/15/2006 10:05
4464,163,409,2/15/2006 10:05
4465,163,434,2/15/2006 10:05
4466,163,444,2/15/2006 10:05
4467,163,522,2/15/2006 10:05
4468,163,719,2/15/2006 10:05
4469,163,785,2/15/2006 10:05
4470,163,833,2/15/2006 10:05
4471,163,881,2/15/2006 10:05
4472,163,891,2/15/2006 10:05
4473,163,947,2/15/2006 10:05
4474,163,996,2/15/2006 10:05
4475,164,15,2/15/2006 10:05
4476,164,23,2/15/2006 10:05
4477,164,148,2/15/2006 10:05
4478,164,169,2/15/2006 10:05
4479,164,252,2/15/2006 10:05
4480,164,324,2/15/2006 10:05
4481,164,347,2/15/2006 10:05
4482,164,367,2/15/2006 10:05
4483,164,431,2/15/2006 10:05
4484,164,448,2/15/2006 10:05
4485,164,469,2/15/2006 10:05
4486,164,545,2/15/2006 10:05
4487,164,610,2/15/2006 10:05
4488,164,613,2/15/2006 10:05
4489,164,673,2/15/2006 10:05
4490,164,681,2/15/2006 10:05
4491,164,698,2/15/2006 10:05
4492,164,801,2/15/2006 10:05
4493,164,820,2/15/2006 10:05
4494,164,832,2/15/2006 10:05
4495,164,834,2/15/2006 10:05
4496,164,851,2/15/2006 10:05
4497,164,884,2/15/2006 10:05
4498,164,908,2/15/2006 10:05
4499,164,957,2/15/2006 10:05
4500,164,984,2/15/2006 10:05
4501,165,72,2/15/2006 10:05
4502,165,95,2/15/2006 10:05
4503,165,146,2/15/2006 10:05
4504,165,204,2/15/2006 10:05
4505,165,253,2/15/2006 10:05
4506,165,286,2/15/2006 10:05
4507,165,360,2/15/2006 10:05
4508,165,375,2/15/2006 10:05
4509,165,395,2/15/2006 10:05
4510,165,421,2/15/2006 10:05
4511,165,437,2/15/2006 10:05
4512,165,473,2/15/2006 10:05
4513,165,607,2/15/2006 10:05
4514,165,644,2/15/2006 10:05
4515,165,659,2/15/2006 10:05
4516,165,693,2/15/2006 10:05
4517,165,737,2/15/2006 10:05
4518,165,779,2/15/2006 10:05
4519,165,798,2/15/2006 10:05
4520,165,807,2/15/2006 10:05
4521,165,809,2/15/2006 10:05
4522,165,832,2/15/2006 10:05
4523,165,833,2/15/2006 10:05
4524,165,947,2/15/2006 10:05
4525,165,948,2/15/2006 10:05
4526,165,962,2/15/2006 10:05
4527,166,25,2/15/2006 10:05
4528,166,38,2/15/2006 10:05
4529,166,55,2/15/2006 10:05
4530,166,61,2/15/2006 10:05
4531,166,68,2/15/2006 10:05
4532,166,86,2/15/2006 10:05
4533,166,146,2/15/2006 10:05
4534,166,255,2/15/2006 10:05
4535,166,297,2/15/2006 10:05
4536,166,306,2/15/2006 10:05
4537,166,326,2/15/2006 10:05
4538,166,361,2/15/2006 10:05
4539,166,366,2/15/2006 10:05
4540,166,426,2/15/2006 10:05
4541,166,580,2/15/2006 10:05
4542,166,622,2/15/2006 10:05
4543,166,674,2/15/2006 10:05
4544,166,714,2/15/2006 10:05
4545,166,788,2/15/2006 10:05
4546,166,867,2/15/2006 10:05
4547,166,944,2/15/2006 10:05
4548,166,1000,2/15/2006 10:05
4549,167,17,2/15/2006 10:05
4550,167,25,2/15/2006 10:05
4551,167,63,2/15/2006 10:05
4552,167,72,2/15/2006 10:05
4553,167,107,2/15/2006 10:05
4554,167,120,2/15/2006 10:05
4555,167,191,2/15/2006 10:05
4556,167,294,2/15/2006 10:05
4557,167,319,2/15/2006 10:05
4558,167,339,2/15/2006 10:05
4559,167,341,2/15/2006 10:05
4560,167,496,2/15/2006 10:05
4561,167,554,2/15/2006 10:05
4562,167,626,2/15/2006 10:05
4563,167,628,2/15/2006 10:05
4564,167,672,2/15/2006 10:05
4565,167,692,2/15/2006 10:05
4566,167,717,2/15/2006 10:05
4567,167,734,2/15/2006 10:05
4568,167,794,2/15/2006 10:05
4569,167,800,2/15/2006 10:05
4570,167,802,2/15/2006 10:05
4571,167,856,2/15/2006 10:05
4572,167,864,2/15/2006 10:05
4573,167,882,2/15/2006 10:05
4574,167,923,2/15/2006 10:05
4575,168,32,2/15/2006 10:05
4576,168,56,2/15/2006 10:05
4577,168,92,2/15/2006 10:05
4578,168,115,2/15/2006 10:05
4579,168,188,2/15/2006 10:05
4580,168,196,2/15/2006 10:05
4581,168,208,2/15/2006 10:05
4582,168,237,2/15/2006 10:05
4583,168,241,2/15/2006 10:05
4584,168,255,2/15/2006 10:05
4585,168,305,2/15/2006 10:05
4586,168,336,2/15/2006 10:05
4587,168,387,2/15/2006 10:05
4588,168,433,2/15/2006 10:05
4589,168,438,2/15/2006 10:05
4590,168,519,2/15/2006 10:05
4591,168,602,2/15/2006 10:05
4592,168,619,2/15/2006 10:05
4593,168,626,2/15/2006 10:05
4594,168,652,2/15/2006 10:05
4595,168,678,2/15/2006 10:05
4596,168,685,2/15/2006 10:05
4597,168,804,2/15/2006 10:05
4598,168,807,2/15/2006 10:05
4599,168,826,2/15/2006 10:05
4600,168,841,2/15/2006 10:05
4601,168,886,2/15/2006 10:05
4602,168,889,2/15/2006 10:05
4603,168,892,2/15/2006 10:05
4604,168,927,2/15/2006 10:05
4605,168,959,2/15/2006 10:05
4606,169,6,2/15/2006 10:05
4607,169,78,2/15/2006 10:05
4608,169,93,2/15/2006 10:05
4609,169,246,2/15/2006 10:05
4610,169,248,2/15/2006 10:05
4611,169,289,2/15/2006 10:05
4612,169,301,2/15/2006 10:05
4613,169,326,2/15/2006 10:05
4614,169,349,2/15/2006 10:05
4615,169,372,2/15/2006 10:05
4616,169,398,2/15/2006 10:05
4617,169,434,2/15/2006 10:05
4618,169,505,2/15/2006 10:05
4619,169,564,2/15/2006 10:05
4620,169,571,2/15/2006 10:05
4621,169,634,2/15/2006 10:05
4622,169,642,2/15/2006 10:05
4623,169,673,2/15/2006 10:05
4624,169,694,2/15/2006 10:05
4625,169,727,2/15/2006 10:05
4626,169,778,2/15/2006 10:05
4627,169,815,2/15/2006 10:05
4628,169,847,2/15/2006 10:05
4629,169,849,2/15/2006 10:05
4630,169,894,2/15/2006 10:05
4631,169,897,2/15/2006 10:05
4632,169,954,2/15/2006 10:05
4633,169,992,2/15/2006 10:05
4634,169,998,2/15/2006 10:05
4635,170,7,2/15/2006 10:05
4636,170,15,2/15/2006 10:05
4637,170,27,2/15/2006 10:05
4638,170,33,2/15/2006 10:05
4639,170,102,2/15/2006 10:05
4640,170,139,2/15/2006 10:05
4641,170,180,2/15/2006 10:05
4642,170,184,2/15/2006 10:05
4643,170,212,2/15/2006 10:05
4644,170,299,2/15/2006 10:05
4645,170,322,2/15/2006 10:05
4646,170,358,2/15/2006 10:05
4647,170,416,2/15/2006 10:05
4648,170,508,2/15/2006 10:05
4649,170,537,2/15/2006 10:05
4650,170,705,2/15/2006 10:05
4651,170,758,2/15/2006 10:05
4652,170,764,2/15/2006 10:05
4653,170,868,2/15/2006 10:05
4654,170,877,2/15/2006 10:05
4655,170,886,2/15/2006 10:05
4656,170,925,2/15/2006 10:05
4657,170,993,2/15/2006 10:05
4658,170,996,2/15/2006 10:05
4659,171,49,2/15/2006 10:05
4660,171,146,2/15/2006 10:05
4661,171,166,2/15/2006 10:05
4662,171,181,2/15/2006 10:05
4663,171,219,2/15/2006 10:05
4664,171,273,2/15/2006 10:05
4665,171,296,2/15/2006 10:05
4666,171,318,2/15/2006 10:05
4667,171,342,2/15/2006 10:05
4668,171,397,2/15/2006 10:05
4669,171,447,2/15/2006 10:05
4670,171,450,2/15/2006 10:05
4671,171,466,2/15/2006 10:05
4672,171,549,2/15/2006 10:05
4673,171,560,2/15/2006 10:05
4674,171,566,2/15/2006 10:05
4675,171,608,2/15/2006 10:05
4676,171,625,2/15/2006 10:05
4677,171,645,2/15/2006 10:05
4678,171,701,2/15/2006 10:05
4679,171,761,2/15/2006 10:05
4680,171,779,2/15/2006 10:05
4681,171,849,2/15/2006 10:05
4682,171,872,2/15/2006 10:05
4683,171,892,2/15/2006 10:05
4684,171,898,2/15/2006 10:05
4685,171,903,2/15/2006 10:05
4686,171,953,2/15/2006 10:05
4687,172,57,2/15/2006 10:05
4688,172,100,2/15/2006 10:05
4689,172,148,2/15/2006 10:05
4690,172,215,2/15/2006 10:05
4691,172,302,2/15/2006 10:05
4692,172,345,2/15/2006 10:05
4693,172,368,2/15/2006 10:05
4694,172,385,2/15/2006 10:05
4695,172,423,2/15/2006 10:05
4696,172,487,2/15/2006 10:05
4697,172,493,2/15/2006 10:05
4698,172,529,2/15/2006 10:05
4699,172,538,2/15/2006 10:05
4700,172,567,2/15/2006 10:05
4701,172,609,2/15/2006 10:05
4702,172,639,2/15/2006 10:05
4703,172,649,2/15/2006 10:05
4704,172,661,2/15/2006 10:05
4705,172,667,2/15/2006 10:05
4706,172,710,2/15/2006 10:05
4707,172,744,2/15/2006 10:05
4708,172,758,2/15/2006 10:05
4709,172,771,2/15/2006 10:05
4710,172,833,2/15/2006 10:05
4711,172,959,2/15/2006 10:05
